annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
10864,1244,27732,555,224,308,309,0.0048
10865,1244,27732,557,265,336,274,0.0043
10866,1244,19860,564,257,300,271,0.0019
10867,1244,27732,379,271,484,261,0.0017
10868,1244,27732,557,253,367,278,0.0015
10869,1244,27732,554,267,345,829,0.0013
10870,1244,35205,119,730,305,404,0.0012
10871,1244,35205,125,729,455,410,0.0012
10872,1244,1899,149,744,231,320,0.0011
10873,1244,1899,146,746,220,342,0.0011
10874,1244,27732,556,258,355,298,0.0010
10875,1245,27732,89,727,321,282,0.9671
10876,1245,3482,580,759,275,211,0.9517
10877,1245,35205,567,118,256,383,0.9369
10878,1245,30307,54,120,362,417,0.8481
10879,1245,19860,89,727,314,278,0.0032
10880,1245,27732,87,723,362,285,0.0022
10881,1245,35205,553,14,273,487,0.0015
10882,1245,27732,0,723,417,293,0.0013
10883,1245,27732,81,722,346,353,0.0013
10884,1245,35205,94,110,738,398,0.0012
10885,1245,35205,549,114,282,463,0.0012
10886,1245,35205,566,109,346,382,0.0012
10887,1245,27732,85,718,403,287,0.0010
10888,1245,36636,575,120,244,381,0.0010
10889,1246,27776,144,777,180,205,0.9000
10890,1246,16261,574,187,240,230,0.8836
10891,1246,34596,53,77,395,464,0.8742
10892,1246,3482,534,778,273,227,0.7929
10893,1246,36636,146,776,181,207,0.0071
10894,1246,29666,141,775,183,208,0.0026
10895,1246,3482,145,777,181,208,0.0026
10896,1248,27776,640,294,174,194,0.9713
10897,1248,34596,522,659,416,482,0.9698
10898,1248,3482,172,274,260,218,0.9110
10899,1248,16261,136,834,251,242,0.8546
10900,1248,3482,635,290,177,201,0.0071
10901,1248,36636,637,293,178,198,0.0064
10902,1248,27776,638,291,179,183,0.0057
10903,1248,10220,141,837,244,241,0.0016
10904,1248,34596,523,656,453,489,0.0015
10905,1250,12777,103,52,294,535,0.9445
10906,1250,5093,104,809,285,286,0.9430
10907,1250,4377,597,699,222,468,0.9052
10908,1250,2482,608,82,218,476,0.8945
10909,1250,2482,607,8,244,553,0.0112
10910,1250,2482,601,7,230,555,0.0049
10911,1250,2482,609,52,235,505,0.0035
10912,1250,2482,585,80,241,479,0.0030
10913,1250,4377,602,693,374,492,0.0025
10914,1250,12777,956,442,20,805,0.0025
10915,1250,12777,953,497,23,752,0.0024
10916,1250,31862,99,810,291,294,0.0023
10917,1250,2482,604,19,334,538,0.0022
10918,1250,12777,97,53,356,536,0.0021
10919,1250,4377,597,689,326,469,0.0019
10920,1250,31862,124,813,263,288,0.0018
10921,1250,12777,948,542,28,712,0.0018
10922,1250,2482,599,80,229,1062,0.0017
10923,1250,4377,554,697,269,474,0.0016
10924,1250,12777,956,328,20,902,0.0015
10925,1250,4377,578,694,249,533,0.0015
10926,1250,2482,948,69,28,830,0.0015
10927,1250,2482,602,5,354,207,0.0014
10928,1250,2482,607,79,309,482,0.0014
10929,1250,12777,953,82,23,953,0.0013
10930,1250,12777,0,55,406,532,0.0013
10931,1250,12777,74,45,322,540,0.0012
10932,1250,12777,0,67,403,530,0.0012
10933,1250,2482,610,74,366,478,0.0012
10934,1250,12777,955,180,21,1039,0.0012
10935,1250,12777,0,30,433,579,0.0011
10936,1250,16231,144,813,241,283,0.0011
10937,1250,12777,98,50,428,543,0.0011
10938,1250,27652,110,96,279,486,0.0011
10939,1250,2482,939,72,37,771,0.0011
10940,1250,12777,954,87,22,1081,0.0010
10941,1250,2482,535,77,288,493,0.0010
10942,1251,5093,548,190,272,270,0.9809
10943,1251,12777,542,648,303,524,0.9545
10944,1251,4377,141,100,206,444,0.9248
10945,1251,2482,84,676,236,481,0.8487
10946,1251,3831,733,1,236,102,0.0043
10947,1251,31862,548,190,271,267,0.0042
10948,1251,4377,93,99,256,450,0.0033
10949,1251,2482,114,88,221,1037,0.0030
10950,1251,1899,877,1210,99,70,0.0024
10951,1251,5885,9,1,243,75,0.0023
10952,1251,2482,49,670,286,594,0.0021
10953,1251,18146,718,1,247,97,0.0019
10954,1251,4377,135,81,218,468,0.0019
10955,1251,3831,4,0,254,77,0.0017
10956,1251,3482,0,1217,216,63,0.0017
10957,1251,12777,466,652,389,515,0.0015
10958,1251,4377,141,99,288,451,0.0015
10959,1251,3742,546,189,277,269,0.0014
10960,1251,4377,77,109,272,450,0.0014
10961,1251,5885,108,17,233,507,0.0014
10962,1251,1899,874,1203,102,77,0.0013
10963,1251,12777,542,652,359,518,0.0012
10964,1251,16231,544,192,275,277,0.0012
10965,1251,12777,537,653,439,537,0.0012
10966,1251,2482,0,674,323,478,0.0012
10967,1251,12777,939,629,37,642,0.0011
10968,1251,2482,22,688,287,575,0.0011
10969,1251,12777,934,635,42,640,0.0010
10970,1251,2482,84,681,367,475,0.0010
10971,1251,27732,787,1237,189,43,0.0010
10972,1251,5885,120,17,234,534,0.0010
10973,1251,3482,0,1216,259,64,0.0010
10974,1251,2482,119,88,224,967,0.0010
10975,1252,20876,71,796,324,244,0.9282
10976,1252,29666,623,184,226,216,0.9076
10977,1252,30307,75,78,397,411,0.8864
10978,1252,3482,647,756,212,267,0.8785
10979,1252,20876,67,786,348,254,0.0042
10980,1252,36636,71,801,323,238,0.0021
10981,1252,20876,0,785,396,261,0.0019
10982,1252,20876,72,791,376,260,0.0018
10983,1252,20876,67,680,325,357,0.0017
10984,1252,2482,648,742,211,277,0.0016
10985,1252,3543,633,190,214,207,0.0015
10986,1252,20876,0,779,398,269,0.0014
10987,1252,20876,69,791,330,350,0.0011
10988,1254,3482,619,722,212,271,0.9373
10989,1254,29666,594,180,222,217,0.9096
10990,1254,20876,39,752,329,255,0.9006
10991,1254,30307,66,67,383,400,0.8618
10992,1254,3543,601,187,215,208,0.0059
10993,1254,20876,12,754,352,264,0.0032
10994,1254,20876,42,702,324,309,0.0023
10995,1254,36636,40,758,323,245,0.0023
10996,1254,2482,623,712,217,284,0.0020
10997,1254,20876,43,721,330,283,0.0015
10998,1254,20876,0,756,369,282,0.0013
10999,1254,20876,39,751,379,265,0.0012
11000,1254,21025,597,186,219,207,0.0011
11001,1254,20876,39,756,336,313,0.0010
11002,1256,19606,658,272,155,150,0.9894
11003,1256,1899,642,829,174,201,0.9875
11004,1256,31704,135,127,237,420,0.9233
11005,1256,16550,90,661,303,486,0.8460
11006,1256,36636,643,830,170,201,0.0060
11007,1256,31704,111,120,266,431,0.0046
11008,1256,31704,136,115,282,439,0.0040
11009,1256,31704,118,91,439,472,0.0013
11010,1256,31704,136,125,704,424,0.0013
11011,1256,3543,658,274,152,147,0.0012
11012,1256,1899,637,834,177,187,0.0011
11013,1256,21324,639,828,173,198,0.0010
11014,1261,22346,142,169,207,197,0.9555
11015,1261,16231,650,229,192,184,0.9532
11016,1261,3482,589,844,284,167,0.9049
11017,1261,27652,95,853,222,206,0.8384
11018,1261,16231,650,238,179,175,0.0029
11019,1261,16231,143,168,207,198,0.0018
11020,1261,4542,650,227,191,188,0.0015
11021,1261,12419,651,229,190,183,0.0012
11022,1261,22073,650,230,193,182,0.0011
11023,1261,3350,650,230,193,184,0.0010
11024,1261,21025,145,168,201,198,0.0010
11025,1262,16231,620,220,189,184,0.9165
11026,1262,3482,560,810,288,174,0.9128
11027,1262,27652,61,809,225,211,0.9016
11028,1262,22346,123,164,205,194,0.8777
11029,1262,21025,126,163,200,196,0.0068
11030,1262,21770,126,164,200,196,0.0030
11031,1262,3350,620,219,189,184,0.0022
11032,1262,22346,621,220,189,185,0.0019
11033,1262,22073,620,219,190,184,0.0018
11034,1262,12419,620,221,189,183,0.0013
11035,1262,4542,619,219,189,187,0.0011
11036,1263,16231,141,844,198,194,0.9840
11037,1263,3482,132,285,279,177,0.9287
11038,1263,27652,671,254,221,199,0.9184
11039,1263,22346,645,902,217,208,0.8541
11040,1263,21770,647,904,213,208,0.0056
11041,1263,21025,649,905,211,206,0.0046
11042,1263,16231,651,905,208,207,0.0037
11043,1263,22346,141,844,197,194,0.0017
11044,1263,23202,648,900,210,219,0.0016
11045,1263,3350,141,844,196,192,0.0015
11046,1263,4542,140,842,198,200,0.0011
11047,1263,31862,648,899,207,212,0.0010
11048,1263,29870,143,843,196,197,0.0010
11049,1264,31862,639,320,202,205,0.9326
11050,1264,36636,229,319,202,239,0.8964
11051,1264,3350,394,861,189,192,0.7618
11052,1264,25437,638,320,204,206,0.0442
11053,1264,22073,637,320,206,205,0.0336
11054,1264,3350,638,320,205,206,0.0088
11055,1264,1899,0,1254,62,26,0.0049
11056,1264,13899,225,316,208,242,0.0032
11057,1264,1899,0,1248,60,31,0.0027
11058,1264,1899,0,1253,69,27,0.0021
11059,1264,1899,228,317,204,242,0.0020
11060,1264,31862,638,321,200,158,0.0019
11061,1264,31862,640,321,201,176,0.0016
11062,1264,20237,225,317,206,242,0.0012
11063,1265,36636,505,662,211,251,0.9575
11064,1265,3350,358,177,184,189,0.9032
11065,1265,31862,80,702,210,214,0.8808
11066,1265,22073,80,703,209,213,0.0691
11067,1265,25437,82,702,210,216,0.0206
11068,1265,3350,80,703,210,214,0.0167
11069,1265,1899,506,665,208,249,0.0103
11070,1265,3350,357,162,184,207,0.0034
11071,1265,16687,760,1,216,84,0.0021
11072,1265,16687,511,0,465,539,0.0019
11073,1265,16687,642,0,334,374,0.0014
11074,1265,20237,504,660,213,255,0.0013
11075,1265,16687,666,1,310,84,0.0012
11076,1266,36636,547,753,205,244,0.9550
11077,1266,3350,398,238,184,182,0.8551
11078,1266,31862,125,788,207,208,0.6728
11079,1266,22073,123,790,208,205,0.0585
11080,1266,25437,124,791,207,205,0.0397
11081,1266,1899,545,751,209,248,0.0035
11082,1266,3350,398,202,190,221,0.0017
11083,1266,16687,454,0,522,629,0.0016
11084,1266,21324,122,789,208,206,0.0013
11085,1266,16687,714,0,262,69,0.0011
11086,1266,16687,726,1,250,76,0.0010
11087,1266,16687,562,0,414,496,0.0010
11088,1269,36636,215,769,215,240,0.9358
11089,1269,13899,614,759,178,263,0.9226
11090,1269,3350,362,233,183,183,0.8920
11091,1269,13899,214,768,213,242,0.2948
11092,1269,21324,215,768,213,242,0.0066
11093,1269,3350,361,204,183,215,0.0038
11094,1269,16687,723,0,253,76,0.0016
11095,1269,16687,741,1,235,77,0.0013
11096,1269,16687,603,0,373,550,0.0012
11097,1269,16687,870,0,106,625,0.0012
11098,1269,16687,475,0,501,518,0.0011
11099,1269,16687,641,0,335,91,0.0011
11100,1269,20876,217,766,214,245,0.0011
11101,1270,27925,148,142,256,462,0.9769
11102,1270,16547,114,853,244,237,0.9471
11103,1270,18109,638,269,301,287,0.9283
11104,1270,1899,630,896,212,132,0.8955
11105,1270,33008,641,271,298,290,0.0175
11106,1270,6562,152,147,247,452,0.0146
11107,1270,16261,641,273,299,286,0.0094
11108,1270,19860,631,886,209,140,0.0060
11109,1270,18109,638,273,338,291,0.0053
11110,1270,27925,144,139,277,506,0.0040
11111,1270,18109,635,265,341,289,0.0032
11112,1270,16547,118,851,235,223,0.0032
11113,1270,1899,638,895,217,131,0.0032
11114,1270,18109,628,202,314,356,0.0030
11115,1270,18109,634,266,309,328,0.0026
11116,1270,18109,637,267,339,301,0.0025
11117,1270,12246,646,275,293,294,0.0023
11118,1270,21770,643,268,292,293,0.0023
11119,1270,18109,387,275,553,291,0.0022
11120,1270,27925,91,140,310,458,0.0022
11121,1270,29666,639,270,299,289,0.0021
11122,1270,18109,479,260,461,299,0.0020
11123,1270,18109,638,171,310,391,0.0019
11124,1270,18109,626,274,325,399,0.0016
11125,1270,18109,633,274,333,418,0.0013
11126,1270,18109,619,229,320,331,0.0012
11127,1270,18109,343,253,594,312,0.0012
11128,1270,16547,116,854,240,170,0.0011
11129,1270,18109,578,187,365,374,0.0010
11130,1270,18109,293,276,646,289,0.0010
11131,1270,27925,150,145,387,461,0.0010
11132,1270,36636,632,893,209,135,0.0010
11133,1272,27925,598,671,257,483,0.9779
11134,1272,16547,633,177,234,226,0.9776
11135,1272,18109,48,739,304,287,0.9691
11136,1272,1899,159,249,203,126,0.9428
11137,1272,33008,48,741,303,288,0.0262
11138,1272,18109,0,743,357,288,0.0108
11139,1272,18109,49,707,306,322,0.0092
11140,1272,16261,49,743,302,286,0.0051
11141,1272,18109,0,740,360,299,0.0033
11142,1272,6562,599,681,250,468,0.0033
11143,1272,18109,52,740,310,307,0.0030
11144,1272,21770,59,742,294,290,0.0030
11145,1272,18109,50,739,386,302,0.0029
11146,1272,18109,38,743,324,398,0.0027
11147,1272,18109,16,738,340,292,0.0023
11148,1272,1899,158,256,221,118,0.0022
11149,1272,18109,50,730,419,310,0.0022
11150,1272,19860,159,251,202,127,0.0020
11151,1272,3742,629,178,237,226,0.0017
11152,1272,3482,51,743,300,286,0.0016
11153,1272,27925,599,666,297,486,0.0015
11154,1272,18109,0,724,356,321,0.0015
11155,1272,27925,577,587,282,564,0.0013
11156,1272,18109,45,743,343,420,0.0013
11157,1272,1899,151,254,208,118,0.0012
11158,1272,27776,59,742,293,289,0.0012
11159,1272,16547,625,160,246,241,0.0012
11160,1272,27925,561,665,295,592,0.0011
11161,1272,2482,957,583,19,549,0.0011
11162,1272,27925,572,661,300,619,0.0010
11163,1273,25437,555,205,247,252,0.9630
11164,1273,6191,544,594,295,521,0.8903
11165,1273,2482,107,678,229,491,0.8779
11166,1273,13394,115,51,234,481,0.5754
11167,1273,12080,114,46,233,484,0.3083
11168,1273,1899,881,1209,95,71,0.0056
11169,1273,35205,803,1228,173,52,0.0038
11170,1273,1899,876,1204,100,76,0.0035
11171,1273,3482,0,1224,240,56,0.0030
11172,1273,3482,0,1225,218,54,0.0028
11173,1273,4377,117,54,233,478,0.0025
11174,1273,2482,108,680,251,482,0.0020
11175,1273,3482,0,1225,263,55,0.0020
11176,1273,31884,729,1,237,93,0.0018
11177,1273,6191,543,586,360,547,0.0017
11178,1273,35205,829,1214,147,66,0.0016
11179,1273,35205,857,1139,119,141,0.0016
11180,1273,2482,97,335,244,822,0.0015
11181,1273,35205,815,1157,161,123,0.0013
11182,1273,2482,66,670,278,582,0.0012
11183,1273,6191,373,595,466,529,0.0010
11184,1274,25437,123,812,256,256,0.9420
11185,1274,2482,599,45,217,485,0.9271
11186,1274,6191,99,72,302,533,0.8607
11187,1274,13394,589,712,235,500,0.5377
11188,1274,1899,908,1235,68,45,0.0059
11189,1274,19860,888,1234,88,45,0.0027
11190,1274,1899,916,1239,60,41,0.0024
11191,1274,2482,600,43,324,493,0.0018
11192,1274,2482,562,48,262,487,0.0013
11193,1274,1899,0,1237,46,43,0.0012
11194,1278,38161,621,700,191,298,0.9599
11195,1278,3831,150,601,308,419,0.9051
11196,1278,3350,417,255,183,181,0.8989
11197,1278,18356,624,705,187,295,0.0054
11198,1278,38161,585,695,230,305,0.0039
11199,1278,16687,0,1,251,70,0.0025
11200,1278,20237,621,703,189,295,0.0023
11201,1278,38161,560,681,255,319,0.0021
11202,1278,38161,620,687,300,313,0.0017
11203,1278,30307,0,1,215,74,0.0017
11204,1278,18146,0,0,172,64,0.0015
11205,1278,3350,620,703,191,295,0.0014
11206,1278,16687,0,0,319,72,0.0012
11207,1278,18146,0,0,184,61,0.0012
11208,1278,30307,748,0,228,58,0.0011
11209,1279,21770,673,288,188,180,0.9548
11210,1279,31704,124,131,240,421,0.9179
11211,1279,1899,647,858,211,154,0.8712
11212,1279,16550,91,765,295,492,0.7691
11213,1279,22346,674,284,188,181,0.0044
11214,1279,29666,673,284,189,185,0.0030
11215,1279,1899,648,868,203,141,0.0028
11216,1279,31704,122,116,301,443,0.0027
11217,1279,19860,648,857,209,156,0.0017
11218,1279,31704,107,124,266,566,0.0011
11219,1279,31704,108,65,655,510,0.0011
11220,1279,31704,122,126,803,428,0.0010
11221,1280,21770,92,810,195,190,0.9676
11222,1280,1899,124,260,200,150,0.9518
11223,1280,31704,608,689,246,450,0.8947
11224,1280,16550,572,0,283,452,0.7482
11225,1280,22346,89,811,198,188,0.0085
11226,1280,1899,126,259,205,140,0.0057
11227,1280,31704,608,683,285,459,0.0047
11228,1280,31704,585,688,275,456,0.0034
11229,1280,29666,89,811,198,191,0.0025
11230,1280,18109,91,803,202,201,0.0015
11231,1280,18356,607,693,248,450,0.0015
11232,1280,18109,75,801,215,194,0.0014
11233,1280,31704,559,685,300,470,0.0013
11234,1280,31704,597,677,343,467,0.0012
11235,1280,31704,608,692,311,459,0.0011
11236,1282,19551,507,583,308,499,0.9430
11237,1282,2482,63,645,200,484,0.7137
11238,1282,3742,493,124,316,306,0.6559
11239,1282,13394,92,79,224,488,0.6226
11240,1282,5093,494,124,315,306,0.0150
11241,1282,12080,88,74,225,490,0.0072
11242,1282,27732,800,1221,176,59,0.0034
11243,1282,16547,495,124,316,306,0.0027
11244,1282,19551,497,585,325,528,0.0027
11245,1282,19551,503,584,416,492,0.0025
11246,1282,3482,0,1225,231,55,0.0025
11247,1282,27732,862,1141,114,139,0.0021
11248,1282,3482,0,1224,262,56,0.0019
11249,1282,27732,814,1160,162,120,0.0016
11250,1282,27732,832,1195,144,85,0.0016
11251,1282,1899,873,1201,103,79,0.0016
11252,1282,3482,0,1225,294,55,0.0015
11253,1282,2482,69,249,209,888,0.0013
11254,1282,3742,488,28,488,386,0.0013
11255,1282,2482,0,648,264,486,0.0013
11256,1282,1899,882,1201,94,78,0.0013
11257,1282,3742,471,115,338,319,0.0012
11258,1282,3742,696,4,276,99,0.0012
11259,1282,3742,483,90,457,349,0.0011
11260,1282,2482,73,65,215,1073,0.0010
11261,1284,19551,118,108,318,506,0.9059
11262,1284,2482,669,79,205,483,0.8533
11263,1284,3742,113,829,324,317,0.8146
11264,1284,13394,628,676,230,498,0.6464
11265,1284,5885,632,678,228,495,0.0735
11266,1284,2482,673,78,220,482,0.0033
11267,1284,2482,661,15,217,551,0.0027
11268,1284,1899,0,1241,47,39,0.0023
11269,1284,3742,101,818,450,338,0.0019
11270,1284,1899,909,1234,67,46,0.0019
11271,1284,2482,640,77,240,486,0.0018
11272,1284,19551,112,107,429,499,0.0017
11273,1284,2482,648,69,221,1102,0.0015
11274,1284,1899,915,1241,61,39,0.0015
11275,1284,1899,900,1234,76,46,0.0014
11276,1284,19860,885,1231,91,48,0.0012
11277,1284,2482,109,83,765,482,0.0012
11278,1284,16547,113,826,328,322,0.0012
11279,1284,3742,108,803,333,343,0.0011
11280,1284,3742,95,829,348,409,0.0011
11281,1284,5885,633,665,228,572,0.0011
11282,1290,18109,44,720,313,299,0.9940
11283,1290,29344,592,531,270,448,0.9908
11284,1290,1899,162,258,128,198,0.9630
11285,1290,16547,537,137,233,229,0.8923
11286,1290,18109,1,719,358,309,0.0207
11287,1290,21770,58,719,297,302,0.0124
11288,1290,1899,164,258,124,213,0.0068
11289,1290,18109,42,720,324,330,0.0051
11290,1290,3482,47,723,307,298,0.0037
11291,1290,18109,49,718,378,308,0.0037
11292,1290,16261,48,726,306,298,0.0033
11293,1290,33008,48,728,302,299,0.0031
11294,1290,29344,586,535,305,442,0.0028
11295,1290,18109,22,712,345,438,0.0026
11296,1290,16231,534,138,234,227,0.0022
11297,1290,19860,160,255,132,200,0.0021
11298,1290,36636,162,257,128,199,0.0020
11299,1290,29344,569,530,293,464,0.0017
11300,1290,18109,46,711,410,321,0.0014
11301,1290,29344,596,540,322,450,0.0014
11302,1290,18109,0,663,370,377,0.0014
11303,1290,18109,35,713,361,463,0.0013
11304,1293,30307,114,85,309,447,0.9515
11305,1293,20237,575,191,221,213,0.9316
11306,1293,27776,144,777,180,205,0.9029
11307,1293,3482,537,782,269,224,0.8197
11308,1293,36636,146,776,181,207,0.0085
11309,1293,29666,142,776,183,208,0.0030
11310,1293,22346,146,776,181,208,0.0025
11311,1293,27776,148,777,162,206,0.0021
11312,1293,3482,146,777,180,208,0.0017
11313,1294,34596,12,43,421,456,0.9297
11314,1294,3482,589,844,283,167,0.9226
11315,1294,35205,676,154,207,404,0.9036
11316,1294,27652,95,851,223,205,0.8487
11317,1294,36636,683,157,195,398,0.0033
11318,1294,34596,0,41,440,517,0.0012
11319,1294,35205,668,125,215,438,0.0012
11320,1294,35205,145,154,739,404,0.0011
11321,1295,27652,61,809,225,211,0.9222
11322,1295,34596,5,24,409,455,0.9173
11323,1295,3482,560,810,288,174,0.9017
11324,1295,35205,650,142,204,400,0.8680
11325,1295,36636,651,146,199,393,0.0035
11326,1295,35205,550,138,302,409,0.0022
11327,1295,35205,648,145,265,394,0.0017
11328,1295,35205,650,133,245,416,0.0014
11329,1296,34596,566,730,410,479,0.9478
11330,1296,35205,105,686,205,420,0.9466
11331,1296,3482,131,288,280,175,0.9299
11332,1296,27652,671,254,220,198,0.9115
11333,1296,34596,557,726,419,486,0.0059
11334,1296,35205,0,682,309,434,0.0014
11335,1296,35205,105,688,266,411,0.0014
11336,1296,34596,556,679,420,528,0.0010
11337,1297,3543,646,920,214,213,0.9659
11338,1297,16547,151,245,232,226,0.9654
11339,1297,4542,156,889,215,213,0.8550
11340,1297,12419,688,273,183,174,0.2646
11341,1297,19606,687,273,184,179,0.1232
11342,1297,4542,688,273,184,174,0.0666
11343,1297,16231,685,273,187,176,0.0084
11344,1297,16231,161,889,209,217,0.0062
11345,1297,22073,685,271,186,174,0.0042
11346,1297,16231,169,895,202,202,0.0028
11347,1297,12419,159,887,213,216,0.0025
11348,1297,16231,185,890,185,218,0.0017
11349,1297,27992,156,887,218,219,0.0013
11350,1297,1899,160,892,214,208,0.0012
11351,1297,31862,687,275,175,172,0.0011
11352,1298,16547,616,828,239,229,0.9757
11353,1298,3543,142,145,208,201,0.8524
11354,1298,4542,617,169,208,201,0.7898
11355,1298,4542,116,858,187,183,0.3361
11356,1298,12419,120,860,186,183,0.1786
11357,1298,19606,113,859,195,189,0.0963
11358,1298,12419,615,168,208,201,0.0259
11359,1298,1899,119,859,184,186,0.0255
11360,1298,16231,114,859,190,184,0.0053
11361,1298,27992,115,858,194,188,0.0052
11362,1298,16231,616,171,218,204,0.0051
11363,1298,18109,114,859,196,187,0.0040
11364,1298,16231,617,176,207,191,0.0017
11365,1298,16547,619,829,233,205,0.0015
11366,1298,16231,679,179,144,189,0.0015
11367,1298,3543,142,159,178,186,0.0011
11368,1298,19606,132,860,173,188,0.0010
11369,1298,5093,614,161,214,212,0.0010
11370,1300,29666,631,180,226,215,0.9601
11371,1300,31884,74,123,467,471,0.9134
11372,1300,3482,589,845,283,165,0.9063
11373,1300,27652,94,854,222,205,0.8420
11374,1300,1899,630,178,226,216,0.0036
11375,1300,3543,638,179,215,211,0.0025
11376,1302,31884,63,100,445,466,0.9325
11377,1302,29666,602,176,222,216,0.9077
11378,1302,27652,60,807,225,211,0.9072
11379,1302,3482,559,810,288,174,0.9047
11380,1305,1899,632,895,212,135,0.9326
11381,1305,27925,596,158,263,454,0.8995
11382,1305,16550,82,673,331,467,0.8287
11383,1305,44198,137,291,289,147,0.2336
11384,1305,12246,150,295,269,153,0.0169
11385,1305,20237,141,293,282,149,0.0144
11386,1305,3350,136,292,286,150,0.0081
11387,1305,19860,137,291,287,151,0.0065
11388,1305,33008,138,294,283,148,0.0060
11389,1305,19860,634,887,207,139,0.0046
11390,1305,3482,141,293,281,149,0.0038
11391,1305,12246,222,296,197,148,0.0038
11392,1305,29666,139,295,281,148,0.0035
11393,1305,6562,603,162,251,447,0.0035
11394,1305,12246,132,294,285,144,0.0027
11395,1305,44198,144,256,284,184,0.0022
11396,1305,1899,639,895,221,130,0.0020
11397,1305,27925,590,124,267,489,0.0018
11398,1305,44198,141,211,288,231,0.0015
11399,1305,44198,138,293,313,250,0.0014
11400,1305,36636,634,893,209,136,0.0013
11401,1305,18356,605,163,250,445,0.0012
11402,1305,27925,598,158,318,456,0.0010
11403,1305,44198,144,178,292,266,0.0010
11404,1305,44198,116,287,316,292,0.0010
11405,1309,27732,556,260,305,260,0.9703
11406,1309,3482,126,305,270,203,0.9392
11407,1309,28762,583,872,221,210,0.9103
11408,1309,29666,85,861,232,229,0.8612
11409,1309,27732,554,229,305,288,0.0132
11410,1309,19860,561,255,299,265,0.0054
11411,1309,27732,555,261,341,265,0.0036
11412,1309,27776,587,870,215,209,0.0017
11413,1309,27732,551,246,389,284,0.0016
11414,1309,27732,436,264,424,260,0.0014
11415,1309,12246,586,869,216,212,0.0013
11416,1309,3482,562,258,298,262,0.0012
11417,1311,27732,96,733,317,277,0.9737
11418,1311,29666,640,177,219,214,0.9731
11419,1311,3482,579,759,276,211,0.9601
11420,1311,28762,175,189,209,199,0.9404
11421,1311,27732,86,710,333,308,0.0075
11422,1311,19860,95,733,312,278,0.0040
11423,1311,3543,642,173,216,219,0.0022
11424,1311,27732,89,729,344,340,0.0014
11425,1311,3482,96,734,309,278,0.0014
11426,1311,27732,92,729,369,285,0.0013
11427,1311,28762,172,152,213,237,0.0013
11428,1311,27732,0,732,423,290,0.0012
11429,1311,27776,181,188,202,197,0.0011
11430,1312,5093,109,802,277,278,0.9282
11431,1312,22626,69,53,326,488,0.9229
11432,1312,2482,615,48,250,474,0.9185
11433,1312,5885,596,680,237,494,0.6793
11434,1312,2482,579,50,289,472,0.0045
11435,1312,31862,107,800,282,275,0.0037
11436,1312,2482,614,38,278,482,0.0030
11437,1312,16231,108,801,279,276,0.0030
11438,1312,27652,77,74,313,465,0.0024
11439,1312,2482,822,1,150,73,0.0018
11440,1312,22626,0,58,392,489,0.0017
11441,1312,1899,0,1250,34,30,0.0015
11442,1312,2482,627,11,308,492,0.0015
11443,1312,2482,548,46,318,480,0.0013
11444,1312,5885,594,678,308,498,0.0013
11445,1312,2482,614,47,303,486,0.0013
11446,1312,22626,0,52,395,501,0.0012
11447,1312,3742,106,799,279,277,0.0011
11448,1312,5885,578,673,258,576,0.0010
11449,1312,2482,936,24,40,676,0.0010
11450,1315,19231,547,207,295,288,0.9302
11451,1315,3350,423,879,188,192,0.8611
11452,1315,16687,151,82,270,608,0.6046
11453,1315,18356,542,208,297,287,0.3127
11454,1315,19231,538,205,304,339,0.0034
11455,1315,29666,544,209,292,287,0.0023
11456,1315,16687,68,69,358,615,0.0018
11457,1315,19231,144,172,708,413,0.0012
11458,1315,31884,653,3,318,101,0.0012
11459,1315,19231,545,176,296,323,0.0011
11460,1315,19231,544,90,294,400,0.0010
11461,1315,28762,546,209,295,286,0.0010
11462,1316,19231,84,695,306,307,0.9640
11463,1316,3350,326,164,185,187,0.9221
11464,1316,16687,516,482,290,658,0.7046
11465,1316,18356,81,696,306,307,0.0579
11466,1316,16687,755,1,221,87,0.0049
11467,1316,16687,512,0,464,488,0.0038
11468,1316,16687,661,0,315,297,0.0031
11469,1316,29666,78,692,308,310,0.0027
11470,1316,16687,678,1,298,83,0.0024
11471,1316,19231,75,689,434,329,0.0019
11472,1316,16550,742,1203,234,77,0.0019
11473,1316,19231,76,695,320,381,0.0018
11474,1316,16687,379,481,437,661,0.0015
11475,1316,19231,75,683,476,340,0.0015
11476,1316,1899,846,1178,130,101,0.0015
11477,1316,16687,459,483,354,690,0.0014
11478,1316,19231,0,685,387,334,0.0014
11479,1316,16687,513,483,308,693,0.0013
11480,1316,19231,76,684,704,325,0.0012
11481,1316,12777,955,79,21,1086,0.0012
11482,1316,16550,641,1218,335,62,0.0012
11483,1316,16687,438,0,538,609,0.0012
11484,1316,12777,953,172,23,1024,0.0012
11485,1316,31884,779,1,197,99,0.0011
11486,1316,16687,400,0,576,648,0.0011
11487,1316,12777,955,45,21,1045,0.0011
11488,1316,16550,682,1156,294,124,0.0010
11489,1322,5093,548,191,273,269,0.9676
11490,1322,4377,141,103,206,442,0.9124
11491,1322,6191,482,597,345,500,0.8691
11492,1322,2482,86,674,233,482,0.8395
11493,1322,3831,731,1,238,106,0.0045
11494,1322,2482,112,88,222,1060,0.0034
11495,1322,4377,92,99,258,451,0.0030
